# File: A44.india_state_in_EJ_comm_F_Uoth_Y.csv
# Title: State-wise apploth energy demand in India
# Units: EJ/yr
# Comments: commential apploth energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
CG,comm,electricity,comm ref,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00035541
CH,comm,electricity,comm ref,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,1.04531E-05
DD,comm,electricity,comm ref,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.98E-05,6.49748E-05
DL,comm,electricity,comm ref,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002162315,0.002153616
DN,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,4.57287E-05
GA,comm,electricity,comm ref,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,1.05E-04,0.00010836
GJ,comm,electricity,comm ref,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.00167405,0.001676531
HP,comm,electricity,comm ref,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.00034876,0.000331971
HR,comm,electricity,comm ref,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000906777,0.000905026
JH,comm,electricity,comm ref,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000139504,0.000149577
JK,comm,electricity,comm ref,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000383636,0.000372571
KA,comm,electricity,comm ref,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.002057687,0.00207457
KL,comm,electricity,comm ref,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.00093753
LA,comm,electricity,comm ref,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,8.32186E-06
LD,comm,electricity,comm ref,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,2.31543E-06
MH,comm,electricity,comm ref,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001185785,0.001172989
ML,comm,electricity,comm ref,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004115373,0.004131046
MN,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,5.05184E-05
MP,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,2.56243E-05
MZ,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,1.85425E-05
NL,comm,electricity,comm ref,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,4.65139E-06
OD,comm,electricity,comm ref,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000453389,0.000451285
PB,comm,electricity,comm ref,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000941653,0.000935314
PC,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,2.55368E-05
RJ,comm,electricity,comm ref,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001255538,0.001265416
SK,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,4.41076E-05
TN,comm,electricity,comm ref,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002545951,0.002533614
TR,comm,electricity,comm ref,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.49E-05,3.3155E-05
TS,comm,electricity,comm ref,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,3.49E-08,0.00036724
UK,comm,electricity,comm ref,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,3.49E-04,0.000359399
UP,comm,electricity,comm ref,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001918182,0.001901866
WB,comm,electricity,comm ref,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001429918,0.001443707
AN,comm,electricity,comm others,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,1.98E-04
AP,comm,electricity,comm others,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003322477,0.003165489
AR,comm,electricity,comm others,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.78E-05
AS,comm,electricity,comm others,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.00039088,0.000366547
BR,comm,electricity,comm others,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.000486551
CG,comm,electricity,comm others,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.000473019
CH,comm,electricity,comm others,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,4.89E-08,1.39E-05
DD,comm,electricity,comm others,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,9.77E-05,8.65E-05
DL,comm,electricity,comm others,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.003029317,0.002866274
DN,comm,electricity,comm others,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,4.89E-05,6.09E-05
GA,comm,electricity,comm others,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,0.00014658,1.44E-04
GJ,comm,electricity,comm others,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002345278,0.002231316
HP,comm,electricity,comm others,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,0.0004886,4.42E-04
HR,comm,electricity,comm others,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001270359,0.001204511
JH,comm,electricity,comm others,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.00019544,0.000199073
JK,comm,electricity,comm others,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00053746,0.00049586
KA,comm,electricity,comm others,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002882737,0.002761071
KL,comm,electricity,comm others,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001319219,0.001247771
