# File: A44.india_state_in_EJ_res_F_apploth_Y.csv
# Title: State-wise apploth energy demand in India
# Units: EJ/yr
# Comments: Residential apploth energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
LD,resid rural,coal,resid rural apploth,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,6.43E-06,7.93E-08
MH,resid rural,coal,resid rural apploth,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,0.009521648,3.85E-05
ML,resid rural,coal,resid rural apploth,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,1.63E-06
MN,resid rural,coal,resid rural apploth,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,4.97E-05
MP,resid rural,coal,resid rural apploth,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0.001261286,0
MZ,resid rural,coal,resid rural apploth,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,5.60E-07
NL,resid rural,coal,resid rural apploth,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.52E-06
OD,resid rural,coal,resid rural apploth,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0.001259834,0
PB,resid rural,coal,resid rural apploth,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0.003714722,0
PC,resid rural,coal,resid rural apploth,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,7.47E-05,1.32E-06
RJ,resid rural,coal,resid rural apploth,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,0.001648884,4.87E-05
SK,resid rural,coal,resid rural apploth,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,8.51E-07
TN,resid rural,coal,resid rural apploth,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0.007805123,0
TR,resid rural,coal,resid rural apploth,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,1.07E-04
TS,resid rural,coal,resid rural apploth,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0.001835831,0
UK,resid rural,coal,resid rural apploth,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0.000552603,0
UP,resid rural,coal,resid rural apploth,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0.00857662,0
WB,resid rural,coal,resid rural apploth,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,0.003840697,4.21E-05
AN,resid urban,coal,resid urban apploth,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,0.001481154,2.03E-07
AP,resid urban,coal,resid urban apploth,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.035322235,0.000130898
AR,resid urban,coal,resid urban apploth,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000226925,0.000142314
AS,resid urban,coal,resid urban apploth,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0.00045773,0
BR,resid urban,coal,resid urban apploth,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,7.55E-05
CG,resid urban,coal,resid urban apploth,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.003128963,0.000135407
CH,resid urban,coal,resid urban apploth,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,2.60E-04,0.00E+00
DD,resid urban,coal,resid urban apploth,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0.001397087,0
DL,resid urban,coal,resid urban apploth,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0.024124217,0
DN,resid urban,coal,resid urban apploth,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,0.000366832,7.39E-08
GA,resid urban,coal,resid urban apploth,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0.001646244,0
GJ,resid urban,coal,resid urban apploth,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0.016024946,0
HP,resid urban,coal,resid urban apploth,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0.001458432,0
HR,resid urban,coal,resid urban apploth,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0.006298534,0
JH,resid urban,coal,resid urban apploth,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0.00279268,0
JK,resid urban,coal,resid urban apploth,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,0.001252747,4.01E-05
KA,resid urban,coal,resid urban apploth,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0.015284063,0
KL,resid urban,coal,resid urban apploth,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0.012640602,0
LA,resid urban,coal,resid urban apploth,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,0.001108309,8.97E-07
LD,resid urban,coal,resid urban apploth,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,2.57E-05,7.93E-08
MH,resid urban,coal,resid urban apploth,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0.038086593,0
ML,resid urban,coal,resid urban apploth,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0.000306148,0
MN,resid urban,coal,resid urban apploth,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,5.37E-05,0.00E+00
MP,resid urban,coal,resid urban apploth,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.005045142,0.000388978
MZ,resid urban,coal,resid urban apploth,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,0.000186154,6.06E-06
NL,resid urban,coal,resid urban apploth,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,0.00E+00
OD,resid urban,coal,resid urban apploth,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,0.005039336,8.00E-06
PB,resid urban,coal,resid urban apploth,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,0.014858886,6.39E-06
PC,resid urban,coal,resid urban apploth,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,0.000298736,1.32E-06
RJ,resid urban,coal,resid urban apploth,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,0.006595536,6.78E-05
SK,resid urban,coal,resid urban apploth,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,4.27E-05,8.51E-07
TN,resid urban,coal,resid urban apploth,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0.03122049,0
TR,resid urban,coal,resid urban apploth,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000374162,0.000106759
