# File: A44.india_state_in_EJ_res_F_spaceheating_Y.csv
# Title: State-wise space heating energy demand in India
# Units: EJ/yr
# Comments: Residential space heating energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
KA,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
KL,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
LA,resid urban,electricity,resid urban space heating,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,0.00112906,3.38E-05
LD,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
MH,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
ML,resid urban,electricity,resid urban space heating,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05,5.38E-05
MN,resid urban,electricity,resid urban space heating,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05,1.54E-05
MP,resid urban,electricity,resid urban space heating,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05
MZ,resid urban,electricity,resid urban space heating,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05,3.84E-05
NL,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,2.51E-05
OD,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
PB,resid urban,electricity,resid urban space heating,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135,0.000622135
PC,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,1.01E-05
RJ,resid urban,electricity,resid urban space heating,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336,0.000184336
SK,resid urban,electricity,resid urban space heating,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,0.000314908,1.38E-05
TN,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
TR,resid urban,electricity,resid urban space heating,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05
TS,resid urban,electricity,resid urban space heating,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.000001
UK,resid urban,electricity,resid urban space heating,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623,0.000706623
UP,resid urban,electricity,resid urban space heating,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185,0.000284185
WB,resid urban,electricity,resid urban space heating,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05,2.30E-05
AN,resid rural,coal,resid rural space heating,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06,3.50E-06
AP,resid rural,coal,resid rural space heating,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174,0.000151174
AR,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.00E+00
AS,resid rural,coal,resid rural space heating,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901,0.000228901
BR,resid rural,coal,resid rural space heating,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809,0.000295809
CG,resid rural,coal,resid rural space heating,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06,7.71E-06
CH,resid rural,coal,resid rural space heating,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08,5.86E-08
DD,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
DL,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
DN,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
GA,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
GJ,resid rural,coal,resid rural space heating,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693,0.000407693
HP,resid rural,coal,resid rural space heating,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704,0.000205704
HR,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.00E+00
JH,resid rural,coal,resid rural space heating,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05,1.01E-05
JK,resid rural,coal,resid rural space heating,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712,0.000349712
KA,resid rural,coal,resid rural space heating,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05
KL,resid rural,coal,resid rural space heating,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103,0.000329103
LA,resid rural,coal,resid rural space heating,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06,7.81E-06
LD,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.00E+00
MH,resid rural,coal,resid rural space heating,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05
ML,resid rural,coal,resid rural space heating,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05,7.34E-05
MN,resid rural,coal,resid rural space heating,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05
MP,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.00E+00
MZ,resid rural,coal,resid rural space heating,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06
NL,resid rural,coal,resid rural space heating,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05
OD,resid rural,coal,resid rural space heating,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,0.000001
