# File: A10.EB_SecFuel_mtoe.csv
# Title: Database of fuel consumption across sectors
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
AP,Commercial,LPG,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.031590348,0.0507866,0.088083277,0.096176225,0.125983686,0.138232157,0.125137501,0.110768286,0.089145635,0.054555198,0.058557615
AR,Commercial,LPG,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,8.88E-05,0.000117177,0.000141873,0.000291126,0.000419136,0.000424625,0.000734575,0.000520031,0.000460992,0.000702813
AS,Commercial,LPG,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.003179807,0.004308943,0.005361539,0.004736633,0.007324324,0.008606356,0.008750456,0.010151656,0.00790519,0.007211847,0.011807217
BR,Commercial,LPG,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.001472727,0.002204311,0.004157615,0.004734095,0.009454095,0.011359199,0.013129422,0.012403326,0.010489388,0.011392644,0.021239068
CG,Commercial,LPG,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.003333655,0.00443957,0.007068333,0.007677996,0.010974362,0.012392982,0.01250849,0.012534426,0.011682702,0.011986869,0.004569149
CH,Commercial,LPG,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.002586284,0.003071997,0.004028467,0.004024716,0.005461072,0.006598055,0.006933806,0.00716606,0.006131592,0.005852798,0.007609225
DD,Commercial,LPG,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002507991,0.002896851,0.003665433,0.002953871,0.003340434,0.002920694,0.002904923,0.003009468,0.00261888,0.00266845,0.003421773
DL,Commercial,LPG,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.026819146,0.035142568,0.045864995,0.048841216,0.064111587,0.066318611,0.063225391,0.065826872,0.049707566,0.04317474,0.075726718
DN,Commercial,LPG,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.001885642,0.003152307,0.00426938,0.003619589,0.0052717,0.005492842,0.004685489,0.003988677,0.003989626,0.004339731,0.005600395
GA,Commercial,LPG,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.008909894,0.010546659,0.011327471,0.009823723,0.011152396,0.011494031,0.0110828,0.010468961,0.009939515,0.010838318,0.013784714
GJ,Commercial,LPG,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.020667193,0.044115273,0.064847477,0.073729968,0.0933946,0.095799824,0.087411829,0.075072495,0.06040851,0.060041856,0.087502438
HP,Commercial,LPG,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.004133761,0.005978576,0.007429784,0.007505201,0.0113818,0.014360282,0.014491186,0.014743944,0.012859187,0.013543035,0.018700101
HR,Commercial,LPG,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.018743847,0.027457192,0.037860645,0.039539928,0.052591865,0.055995552,0.052655472,0.048724557,0.037819299,0.034090469,0.04716189
JH,Commercial,LPG,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.005286558,0.006799939,0.008345144,0.007763976,0.011257301,0.013763017,0.013771762,0.01300825,0.011027608,0.011438899,0.015624097
JK,Commercial,LPG,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.001922608,0.00293259,0.003661,0.002882079,0.00378628,0.004133463,0.004943068,0.008166626,0.006301605,0.004986518,0.006953537
KA,Commercial,LPG,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.056633438,0.06774564,0.135562239,0.147487305,0.190137952,0.19902971,0.195083647,0.17300079,0.143061963,0.142766036,0.188165179
KL,Commercial,LPG,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.02754902,0.035244168,0.071131653,0.073602909,0.096937568,0.103281804,0.100620834,0.092114438,0.079306611,0.081126781,0.112790541
LA,Commercial,LPG,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.20E-05,6.41E-05,8.00E-05,6.30E-05,8.27E-05,9.03E-05,0.000107998,0.000178427,0.000137679,0.000108947,0.000151923
LD,Commercial,LPG,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,2.62E-06,5.65E-06
MH,Commercial,LPG,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.169734291,0.222336905,0.263315126,0.24278904,0.304428026,0.312340079,0.290603379,0.276154124,0.251841329,0.257789648,0.352930535
ML,Commercial,LPG,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.000363296,0.00054159,0.000718965,0.001241312,0.002686846,0.003337753,0.003179147,0.003085933,0.002649689,0.002614014,0.003378901
MN,Commercial,LPG,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,3.05E-05,2.60E-05,1.80E-05,2.22E-05,0.000103361,0.000182433,0.000415766,0.000181747,0.000158162,0.000499245
MP,Commercial,LPG,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.00770476,0.014187989,0.020627321,0.022682255,0.033650588,0.039515034,0.038922631,0.03812894,0.030077826,0.026835799,0.040337986
MZ,Commercial,LPG,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.58E-05,2.65E-05,7.29E-05,7.00E-05,0.000165236,0.000240033,0.000282251,0.000374285,0.000265066,0.000283229,0.000349844
NL,Commercial,LPG,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,5.41E-05,0.000168603,0.000313844,0.000255183,0.000435433,0.000681255,0.000537244,0.000856521,0.000708156,0.000630626,0.000961057
OD,Commercial,LPG,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.005903286,0.007590858,0.010186193,0.010829877,0.016679834,0.01932714,0.01802574,0.016345289,0.012811133,0.01107491,0.015640002
PB,Commercial,LPG,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.009836903,0.014674928,0.020696972,0.024503967,0.037520559,0.046061888,0.048177825,0.04720057,0.03565714,0.031956333,0.045388305
PC,Commercial,LPG,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001466208,0.001721519,0.003809375,0.004247371,0.006080508,0.006288997,0.005355156,0.004390766,0.003461412,0.003546377,0.004551888
RJ,Commercial,LPG,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.021341241,0.034336685,0.045440218,0.048389268,0.061022442,0.062086512,0.063679769,0.059199741,0.047118295,0.045366913,0.060631103
SK,Commercial,LPG,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.00018716,0.000202948,0.000569671,0.000670685,0.001062669,0.001292954,0.001186919,0.001046354,0.000900728,0.000891141,0.001140501
TN,Commercial,LPG,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.058305352,0.057604795,0.148004772,0.168589541,0.222108703,0.242763474,0.238562725,0.206296309,0.169867134,0.174960969,0.231926917
TR,Commercial,LPG,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,4.93E-05,0.000102607,0.000139961,9.42E-05,0.000171523,0.000267409,0.000281827,0.000452018,0.000277284,0.000248139,0.000603399
TS,Commercial,LPG,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.012515656,0.020120943,0.034897367,0.03810368,0.049912981,0.054765654,0.049577734,0.043884851,0.035318258,0.03579581,0.084327634
UK,Commercial,LPG,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.003754617,0.005535072,0.009013668,0.010563801,0.016940378,0.02003191,0.018512947,0.018459773,0.014951714,0.014933159,0.023431324
UP,Commercial,LPG,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.02422625,0.037667628,0.055397131,0.062457545,0.090887631,0.099316914,0.095872396,0.081314482,0.062720849,0.05997478,0.084129685
WB,Commercial,LPG,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.02027202,0.028517101,0.039466981,0.038796758,0.054081182,0.059494844,0.058625488,0.058408784,0.04550661,0.044665802,0.062459237
AN,Commercial,Coal and products,0,2.88E-06,7.88E-07,0,1.46E-05,0.001647662,0.002121739,0.000921379,4.03E-05,3.66E-05,0.006775348,0,2.88E-06,7.88E-07,0,1.46E-05,0.001647662,0.002121739,0.000921379,4.03E-05,3.66E-05,0.006775348,0,2.88E-06,7.88E-07,0,1.46E-05,0.001647662,0.002121739,0.000921379,4.03E-05,3.66E-05,0.006775348,0.006775348,0,2.88E-06,7.88E-07,0,1.46E-05,0.001647662,0.002121739,0.000921379,4.03E-05,3.66E-05,0.006775348
AP,Commercial,Coal and products,0.063935759,0.066032268,0.072889493,0.151338888,0.179986364,0.148423823,0.106631847,0.253689705,0.333770025,0.560176337,0.470367431,0.063935759,0.066032268,0.072889493,0.151338888,0.179986364,0.148423823,0.106631847,0.253689705,0.333770025,0.560176337,0.470367431,0.063935759,0.066032268,0.072889493,0.151338888,0.179986364,0.148423823,0.106631847,0.253689705,0.333770025,0.560176337,0.470367431,0.470367431,0.063935759,0.066032268,0.072889493,0.151338888,0.179986364,0.148423823,0.106631847,0.253689705,0.333770025,0.560176337,0.470367431
AR,Commercial,Coal and products,0.001495279,0.009889885,0.011415449,0.020662768,0.042124397,0.025388019,0.0077334,0.006321626,0.002936659,0.001887005,0.001297565,0.001495279,0.009889885,0.011415449,0.020662768,0.042124397,0.025388019,0.0077334,0.006321626,0.002936659,0.001887005,0.001297565,0.001495279,0.009889885,0.011415449,0.020662768,0.042124397,0.025388019,0.0077334,0.006321626,0.002936659,0.001887005,0.001297565,0.001297565,0.001495279,0.009889885,0.011415449,0.020662768,0.042124397,0.025388019,0.0077334,0.006321626,0.002936659,0.001887005,0.001297565
AS,Commercial,Coal and products,0.019673377,0.006711033,0.001878695,0.002850806,0.071909339,0.0684258,0.035114856,0.042377302,0.026438295,0.021079588,0.091267334,0.019673377,0.006711033,0.001878695,0.002850806,0.071909339,0.0684258,0.035114856,0.042377302,0.026438295,0.021079588,0.091267334,0.019673377,0.006711033,0.001878695,0.002850806,0.071909339,0.0684258,0.035114856,0.042377302,0.026438295,0.021079588,0.091267334,0.091267334,0.019673377,0.006711033,0.001878695,0.002850806,0.071909339,0.0684258,0.035114856,0.042377302,0.026438295,0.021079588,0.091267334
BR,Commercial,Coal and products,0.802712985,0.504301887,0.43162231,0.74776898,1.132156093,0.765575613,0.3770176,0.482917282,0.31117552,0.249653171,0.180827304,0.802712985,0.504301887,0.43162231,0.74776898,1.132156093,0.765575613,0.3770176,0.482917282,0.31117552,0.249653171,0.180827304,0.802712985,0.504301887,0.43162231,0.74776898,1.132156093,0.765575613,0.3770176,0.482917282,0.31117552,0.249653171,0.180827304,0.180827304,0.802712985,0.504301887,0.43162231,0.74776898,1.132156093,0.765575613,0.3770176,0.482917282,0.31117552,0.249653171,0.180827304
CG,Commercial,Coal and products,0.124134092,0.093998058,0.05684546,0.069630005,0.131901761,0.251094869,0.247999996,0.610230796,0.788354272,1.296317609,1.100466422,0.124134092,0.093998058,0.05684546,0.069630005,0.131901761,0.251094869,0.247999996,0.610230796,0.788354272,1.296317609,1.100466422,0.124134092,0.093998058,0.05684546,0.069630005,0.131901761,0.251094869,0.247999996,0.610230796,0.788354272,1.296317609,1.100466422,1.100466422,0.124134092,0.093998058,0.05684546,0.069630005,0.131901761,0.251094869,0.247999996,0.610230796,0.788354272,1.296317609,1.100466422
CH,Commercial,Coal and products,0,0,0,0,0.000542267,0.00056362,0.000319425,0.000467712,0.000339576,0.000303851,0.000227464,0,0,0,0,0.000542267,0.00056362,0.000319425,0.000467712,0.000339576,0.000303851,0.000227464,0,0,0,0,0.000542267,0.00056362,0.000319425,0.000467712,0.000339576,0.000303851,0.000227464,0.000227464,0,0,0,0,0.000542267,0.00056362,0.000319425,0.000467712,0.000339576,0.000303851,0.000227464
DD,Commercial,Coal and products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
